scene_name,case_label,criterion,method_id,method_name,trial_idx,seed,objective_init,objective_final,reduction_pct,time_sec,iterations,min_eigJ,min_sin_init,min_sin_final
free_flight,Free-flight D-opt,dopt,gs_sqp_all,all,25,79,16.5777919212168,13.2830754853267,19.8742778986959,0.3905444,55,0.0064845017554856,1,1
free_flight,Free-flight D-opt,dopt,gs_sqp_p_only,p-only,25,79,16.5777919212168,13.3241015965984,19.6268015673079,0.3791234,57,0.00604812969518858,1,0.944199312388224
free_flight,Free-flight D-opt,dopt,gs_sqp_u_only,u-only,25,79,16.5777919212168,16.103485817835,2.86109335691929,0.0029862,6,0.00464380403978951,1,1
free_flight,Free-flight D-opt,dopt,gs_sqp_all,all,26,80,16.8338398761826,13.0954744334843,22.2074432820737,0.3714766,53,0.0069032119098204,1,1
free_flight,Free-flight D-opt,dopt,gs_sqp_p_only,p-only,26,80,16.8338398761826,13.2213030425795,21.4599690871147,0.3558077,55,0.0068913271425888,1,0.703214858775417
free_flight,Free-flight D-opt,dopt,gs_sqp_u_only,u-only,26,80,16.8338398761826,16.0735833873393,4.51623928013581,0.0192976,42,0.00444266597529206,1,1
free_flight,Free-flight D-opt,dopt,gs_sqp_all,all,27,81,16.6552297357847,13.619273626055,18.2282451691841,0.2263881,33,0.00579611617744897,1,1
free_flight,Free-flight D-opt,dopt,gs_sqp_p_only,p-only,27,81,16.6552297357847,13.7346286253176,17.5356398968907,0.5026864,77,0.00561253445211265,1,0.636493299775107
free_flight,Free-flight D-opt,dopt,gs_sqp_u_only,u-only,27,81,16.6552297357847,15.6679413131381,5.92779828503571,0.0036658,8,0.00429286311397543,1,1
free_flight,Free-flight D-opt,dopt,gs_sqp_all,all,28,82,16.9900550959694,13.3807322891704,21.2437380950886,0.2813403,40,0.00627860502222814,1,1
free_flight,Free-flight D-opt,dopt,gs_sqp_p_only,p-only,28,82,16.9900550959694,13.5360854105553,20.3293612993256,0.656804,100,0.00592207036313601,1,0.753839618389469
free_flight,Free-flight D-opt,dopt,gs_sqp_u_only,u-only,28,82,16.9900550959694,16.4765206863397,3.02255882472996,0.0018689,4,0.0041116982210833,1,1
free_flight,Free-flight D-opt,dopt,gs_sqp_all,all,29,83,17.1052121796831,13.4119274328743,21.5915751761068,0.2349175,32,0.00620903676402445,1,1
free_flight,Free-flight D-opt,dopt,gs_sqp_p_only,p-only,29,83,17.1052121796831,13.4406841904246,21.4234582463179,0.6756987,100,0.00594538612908982,1,0.63466960566782
free_flight,Free-flight D-opt,dopt,gs_sqp_u_only,u-only,29,83,17.1052121796831,16.1812093791833,5.40187862502735,0.010568,22,0.00288766810155796,1,1
free_flight,Free-flight D-opt,dopt,gs_sqp_all,all,30,84,16.5862559478295,13.0726491074272,21.1838455372572,0.2700907,38,0.00695246371855314,1,1
free_flight,Free-flight D-opt,dopt,gs_sqp_p_only,p-only,30,84,16.5862559478295,13.1338449238158,20.8148905628426,0.6574353,100,0.00674021194366991,1,0.863157987338499
free_flight,Free-flight D-opt,dopt,gs_sqp_u_only,u-only,30,84,16.5862559478295,16.4963427911286,0.542094351996838,0.0023242,5,0.00408925427319256,1,1
constrained,Constrained A-opt,aopt,gs_sqp_all,all,1,55,2412.79848176256,1021.29192924945,57.6718927432598,0.0888968,13,0.00293598660473354,1,1
constrained,Constrained A-opt,aopt,gs_sqp_p_only,p-only,1,55,2412.79848176256,1661.19656122885,31.1506297030102,0.159218,25,0.000921518865986635,1,0.959762900075195
constrained,Constrained A-opt,aopt,gs_sqp_u_only,u-only,1,55,2412.79848176256,1427.37645550941,40.8414558323701,0.0056031,11,0.00209880685463447,1,1
constrained,Constrained A-opt,aopt,gs_sqp_all,all,2,56,3125.4000645404,1026.599864042,67.1530094438339,0.1234533,13,0.00292142113669469,1,1
constrained,Constrained A-opt,aopt,gs_sqp_p_only,p-only,2,56,3125.4000645404,1919.37736382939,38.5877863891438,0.1324759,20,0.000738610423601633,1,0.979971851493224
constrained,Constrained A-opt,aopt,gs_sqp_u_only,u-only,2,56,3125.4000645404,1371.0070711471,56.1333895554037,0.0041717,8,0.00218684159001482,1,1
constrained,Constrained A-opt,aopt,gs_sqp_all,all,3,57,1599.62704356193,1019.91711850352,36.2403178535638,0.1583879,22,0.00293921598631012,1,1
constrained,Constrained A-opt,aopt,gs_sqp_p_only,p-only,3,57,1599.62704356193,1150.92578360898,28.0503672252137,0.0907681,13,0.00187646003232719,1,0.994911735887158
constrained,Constrained A-opt,aopt,gs_sqp_u_only,u-only,3,57,1599.62704356193,1403.04198873474,12.2894305656055,0.0039372,6,0.00213753996955504,1,1
constrained,Constrained A-opt,aopt,gs_sqp_all,all,4,58,1545.93468702606,1022.74409432064,33.8429946036008,0.1212344,17,0.00293061742646852,1,1
constrained,Constrained A-opt,aopt,gs_sqp_p_only,p-only,4,58,1545.93468702606,1120.21767958659,27.5378391475535,0.0729548,11,0.00189256925602973,1,0.996466285316882
constrained,Constrained A-opt,aopt,gs_sqp_u_only,u-only,4,58,1545.93468702606,1353.89721892319,12.4220945240771,0.0056467,11,0.00221395420496739,1,1
constrained,Constrained A-opt,aopt,gs_sqp_all,all,5,59,2947.78045433774,1031.71463623166,65.0002891255532,0.0855258,12,0.00290768816978301,1,1
constrained,Constrained A-opt,aopt,gs_sqp_p_only,p-only,5,59,2947.78045433774,2023.82568933893,31.3440834319661,0.1144035,17,0.000696391568033415,1,0.983370378121904
constrained,Constrained A-opt,aopt,gs_sqp_u_only,u-only,5,59,2947.78045433774,1475.49890134756,49.9454276122796,0.0028595,5,0.0020331169390662,1,1
constrained,Constrained A-opt,aopt,gs_sqp_all,all,6,60,1957.63145999938,1018.07819014581,47.9943896004748,0.1272541,18,0.00294625705111283,1,1
constrained,Constrained A-opt,aopt,gs_sqp_p_only,p-only,6,60,1957.63145999938,1281.12664090312,34.5573123909889,0.071068,11,0.00138587227687792,1,0.987257451285603
constrained,Constrained A-opt,aopt,gs_sqp_u_only,u-only,6,60,1957.63145999938,1537.49303767157,21.4615687841439,0.0024901,5,0.00194970283734019,1,1
constrained,Constrained A-opt,aopt,gs_sqp_all,all,7,61,1639.24927468277,1032.28907116096,37.0267178333367,0.2177929,31,0.00289729104128604,1,1
constrained,Constrained A-opt,aopt,gs_sqp_p_only,p-only,7,61,1639.24927468277,1234.68336708583,24.6799503800441,0.1706037,26,0.00182883789928717,1,0.98945024273346
constrained,Constrained A-opt,aopt,gs_sqp_u_only,u-only,7,61,1639.24927468277,1360.28508312834,17.017801737836,0.0039658,8,0.00220267266619976,1,1
constrained,Constrained A-opt,aopt,gs_sqp_all,all,8,62,1980.80979258537,1031.39092084726,47.9308450156092,0.0902155,13,0.00290853707009042,1,1
constrained,Constrained A-opt,aopt,gs_sqp_p_only,p-only,8,62,1980.80979258537,1208.49870013363,38.9896644969485,0.0440421,7,0.00165450000818451,1,0.99030940522747
constrained,Constrained A-opt,aopt,gs_sqp_u_only,u-only,8,62,1980.80979258537,1522.72195506997,23.1262910366321,0.0029642,6,0.00196983796152217,1,1
constrained,Constrained A-opt,aopt,gs_sqp_all,all,9,63,1918.61821800513,1011.974083498,47.2550571030125,0.1508397,21,0.0029595150883067,1,1
constrained,Constrained A-opt,aopt,gs_sqp_p_only,p-only,9,63,1918.61821800513,1284.77504512905,33.0364408576873,0.0523014,8,0.00136407480083357,1,0.981369267452704
constrained,Constrained A-opt,aopt,gs_sqp_u_only,u-only,9,63,1918.61821800513,1479.59093221618,22.8824724830055,0.0088262,16,0.00202471776190551,1,1
constrained,Constrained A-opt,aopt,gs_sqp_all,all,10,64,2071.28238171839,1025.32827804605,50.4978998954544,0.1326278,19,0.00290643566569726,1,1
constrained,Constrained A-opt,aopt,gs_sqp_p_only,p-only,10,64,2071.28238171839,1364.95577876621,34.1009323106488,0.0774061,12,0.00133501646357966,1,0.9738416478561
constrained,Constrained A-opt,aopt,gs_sqp_u_only,u-only,10,64,2071.28238171839,1399.05915351207,32.4544462956628,0.014708,31,0.00214140934291562,1,1
constrained,Constrained A-opt,aopt,gs_sqp_all,all,11,65,1970.05184279924,1016.70528131907,48.3919529815807,0.1031764,15,0.00294960583909905,1,1
constrained,Constrained A-opt,aopt,gs_sqp_p_only,p-only,11,65,1970.05184279924,1465.29978323313,25.6212577050213,0.1228015,19,0.00112688289994545,1,0.981919739470706
constrained,Constrained A-opt,aopt,gs_sqp_u_only,u-only,11,65,1970.05184279924,1355.36852747831,31.2013776473786,0.0090654,18,0.00220811400430506,1,1
constrained,Constrained A-opt,aopt,gs_sqp_all,all,12,66,1797.64476392163,1018.68580066225,43.3321965992908,0.0825159,12,0.00294477461107591,1,1
constrained,Constrained A-opt,aopt,gs_sqp_p_only,p-only,12,66,1797.64476392163,1332.51361742673,25.8744750815058,0.0497263,8,0.00144844124849264,1,0.989816092178095
constrained,Constrained A-opt,aopt,gs_sqp_u_only,u-only,12,66,1797.64476392163,1332.6455307421,25.8671369623168,0.0018943,4,0.00225090244158498,1,1
constrained,Constrained A-opt,aopt,gs_sqp_all,all,13,67,2848.87496164606,1027.33133013379,63.9390515917834,0.1696934,25,0.00291758187505104,1,1
constrained,Constrained A-opt,aopt,gs_sqp_p_only,p-only,13,67,2848.87496164606,1754.83722311527,38.4024484492876,0.0902071,14,0.000865143091666369,1,0.97976720703638
constrained,Constrained A-opt,aopt,gs_sqp_u_only,u-only,13,67,2848.87496164606,1465.57555131115,48.5559889064297,0.0037753,7,0.00204681793013125,1,1
constrained,Constrained A-opt,aopt,gs_sqp_all,all,14,68,1499.61339466938,1024.18572674534,31.7033489840799,0.1018169,14,0.00292780114025661,1,1
constrained,Constrained A-opt,aopt,gs_sqp_p_only,p-only,14,68,1499.61339466938,1154.15218157888,23.0366849428328,0.0886112,13,0.00208349010420744,1,0.996301551224001
constrained,Constrained A-opt,aopt,gs_sqp_u_only,u-only,14,68,1499.61339466938,1372.60010403298,8.46973567239987,0.0050948,7,0.00218328694837283,1,1
constrained,Constrained A-opt,aopt,gs_sqp_all,all,15,69,3327.32720987804,1018.74332171547,69.3825326619195,0.1252954,18,0.00294018380429621,1,1
constrained,Constrained A-opt,aopt,gs_sqp_p_only,p-only,15,69,3327.32720987804,1850.59841020301,44.3818328203783,0.0714604,11,0.000781528301673223,1,0.989497939906655
constrained,Constrained A-opt,aopt,gs_sqp_u_only,u-only,15,69,3327.32720987804,1472.95912268274,55.7314616275227,0.0122234,26,0.00203247094135138,1,1
constrained,Constrained A-opt,aopt,gs_sqp_all,all,16,70,1632.35298719547,1024.08031926197,37.2635497778309,0.0817102,12,0.00292798228372247,1,1
constrained,Constrained A-opt,aopt,gs_sqp_p_only,p-only,16,70,1632.35298719547,1172.58518755641,28.1659544991537,0.1007482,15,0.00176419767349514,1,0.993456533288544
constrained,Constrained A-opt,aopt,gs_sqp_u_only,u-only,16,70,1632.35298719547,1395.39410518032,14.5163995700622,0.0057865,11,0.0021465554662764,1,1
constrained,Constrained A-opt,aopt,gs_sqp_all,all,17,71,2178.03882983862,1031.32893339361,52.6487352169925,0.0966677,14,0.00290842807121245,1,1
constrained,Constrained A-opt,aopt,gs_sqp_p_only,p-only,17,71,2178.03882983862,1441.46852680241,33.8180519532238,0.0816358,13,0.00126914798520509,1,0.978354180536327
constrained,Constrained A-opt,aopt,gs_sqp_u_only,u-only,17,71,2178.03882983862,1495.20396431105,31.3509041332457,0.0049608,10,0.00200613761476239,1,1
constrained,Constrained A-opt,aopt,gs_sqp_all,all,18,72,1722.93954624854,1023.2148692138,40.6122593539795,0.1417482,19,0.00293032218199527,1,1
constrained,Constrained A-opt,aopt,gs_sqp_p_only,p-only,18,72,1722.93954624854,1129.19315687437,34.4612433249309,0.3113363,48,0.00190280924611187,1,0.979825477717458
constrained,Constrained A-opt,aopt,gs_sqp_u_only,u-only,18,72,1722.93954624854,1441.16030509101,16.3545634419421,0.003813,6,0.00208077577706542,1,1
constrained,Constrained A-opt,aopt,gs_sqp_all,all,19,73,1875.67094247271,1023.14238639941,45.4519253227544,0.1064136,15,0.0029294529571051,1,1
constrained,Constrained A-opt,aopt,gs_sqp_p_only,p-only,19,73,1875.67094247271,1235.56186017719,34.1269392088393,0.0871743,14,0.00147770174365895,1,0.969670919781717
constrained,Constrained A-opt,aopt,gs_sqp_u_only,u-only,19,73,1875.67094247271,1483.10708302769,20.9292499316274,0.0028633,6,0.00202275532885889,1,1
constrained,Constrained A-opt,aopt,gs_sqp_all,all,20,74,1829.37661767819,1031.93616648593,43.5908299847165,0.1228116,18,0.00290509697768927,1,1
constrained,Constrained A-opt,aopt,gs_sqp_p_only,p-only,20,74,1829.37661767819,1274.05450113447,30.355811437479,0.069701,11,0.00140952306904079,1,0.983872840158471
constrained,Constrained A-opt,aopt,gs_sqp_u_only,u-only,20,74,1829.37661767819,1405.6721956946,23.1611368533477,0.0053881,10,0.00213307254496811,1,1
constrained,Constrained A-opt,aopt,gs_sqp_all,all,21,75,2676.00945199704,1032.62831073202,61.4116344035557,0.1191758,18,0.00290323907692789,1,1
constrained,Constrained A-opt,aopt,gs_sqp_p_only,p-only,21,75,2676.00945199704,1731.62671761335,35.2907099666228,0.0942641,15,0.00121518161326621,1,0.963955370671052
constrained,Constrained A-opt,aopt,gs_sqp_u_only,u-only,21,75,2676.00945199704,1433.21598578136,46.4420432180541,0.0043128,9,0.00209196934513431,1,1
constrained,Constrained A-opt,aopt,gs_sqp_all,all,22,76,1561.34904222049,1018.36110647772,34.7768449629017,0.0843692,12,0.00294482758492965,1,1
constrained,Constrained A-opt,aopt,gs_sqp_p_only,p-only,22,76,1561.34904222049,1139.24299871733,27.0347008957628,0.0695122,11,0.00191315597923679,1,0.991300312622769
constrained,Constrained A-opt,aopt,gs_sqp_u_only,u-only,22,76,1561.34904222049,1375.7168127261,11.8892204417272,0.0041166,8,0.00218006492592378,1,1
constrained,Constrained A-opt,aopt,gs_sqp_all,all,23,77,2217.06575434512,1028.94191829175,53.5899232453897,0.1018286,14,0.00291530771158055,1,1
constrained,Constrained A-opt,aopt,gs_sqp_p_only,p-only,23,77,2217.06575434512,1582.20632253137,28.6351196652387,0.0520217,8,0.00124266947369538,1,0.993785285282046
constrained,Constrained A-opt,aopt,gs_sqp_u_only,u-only,23,77,2217.06575434512,1377.64402778333,37.8618326910986,0.0025327,5,0.00217756776841427,1,1
constrained,Constrained A-opt,aopt,gs_sqp_all,all,24,78,1946.48309738193,1030.03250459729,47.082381245298,0.1095285,16,0.00291193591384323,1,1
constrained,Constrained A-opt,aopt,gs_sqp_p_only,p-only,24,78,1946.48309738193,1429.49119138076,26.5603080086612,0.1029761,16,0.00118194039548276,1,0.987245378537902
constrained,Constrained A-opt,aopt,gs_sqp_u_only,u-only,24,78,1946.48309738193,1401.24808623701,28.0112892774807,0.0043351,9,0.0021400227877158,1,1
constrained,Constrained A-opt,aopt,gs_sqp_all,all,25,79,1613.85457322602,1022.92382217339,36.6161090879078,0.1290757,19,0.00292996885815637,1,1
constrained,Constrained A-opt,aopt,gs_sqp_p_only,p-only,25,79,1613.85457322602,1112.37682025469,31.0732925562738,0.1018902,16,0.00194482963701124,1,0.990383586919786
constrained,Constrained A-opt,aopt,gs_sqp_u_only,u-only,25,79,1613.85457322602,1473.14487747711,8.71885844507256,0.0025949,5,0.00203617779238136,1,1
constrained,Constrained A-opt,aopt,gs_sqp_all,all,26,80,2736.83140800935,1017.08758024983,62.8370393122019,0.0976794,14,0.00294796799887724,1,1
constrained,Constrained A-opt,aopt,gs_sqp_p_only,p-only,26,80,2736.83140800935,1577.99825502881,42.3421460886926,0.1041655,16,0.00101298906399213,1,0.978476833834046
constrained,Constrained A-opt,aopt,gs_sqp_u_only,u-only,26,80,2736.83140800935,1559.87135186447,43.0044778315722,0.0080628,14,0.00192133895772474,1,1
constrained,Constrained A-opt,aopt,gs_sqp_all,all,27,81,1870.6961093929,1034.34034368173,44.7082645605437,0.130605,19,0.00289997826082036,1,1
constrained,Constrained A-opt,aopt,gs_sqp_p_only,p-only,27,81,1870.6961093929,1326.78506728056,29.0753286640909,0.0384277,6,0.00167239332809355,1,0.975152541290415
constrained,Constrained A-opt,aopt,gs_sqp_u_only,u-only,27,81,1870.6961093929,1464.52235232648,21.7124392907534,0.0029102,6,0.00204822780340766,1,1
constrained,Constrained A-opt,aopt,gs_sqp_all,all,28,82,1853.37650756562,1025.88734586231,44.6476556881689,0.1227044,17,0.00291903221818844,1,1
constrained,Constrained A-opt,aopt,gs_sqp_p_only,p-only,28,82,1853.37650756562,1386.28219255483,25.2023435661387,0.129791,20,0.00134735226276895,1,0.97220237137617
constrained,Constrained A-opt,aopt,gs_sqp_u_only,u-only,28,82,1853.37650756562,1351.876348639,27.0587307478788,0.0088485,16,0.00221781939044231,1,1
constrained,Constrained A-opt,aopt,gs_sqp_all,all,29,83,1526.73004992433,1026.85906083707,32.7412818731142,0.0849997,12,0.00292115378565472,1,1
constrained,Constrained A-opt,aopt,gs_sqp_p_only,p-only,29,83,1526.73004992433,1115.91262977387,26.9083208371267,0.071873,11,0.0021692560083346,1,0.988106471016732
constrained,Constrained A-opt,aopt,gs_sqp_u_only,u-only,29,83,1526.73004992433,1395.2196034584,8.61386375885137,0.0058337,12,0.00214845920893697,1,1
constrained,Constrained A-opt,aopt,gs_sqp_all,all,30,84,1470.66186276764,1015.86438132744,30.9246804417916,0.1249738,18,0.00295272873275854,1,1
constrained,Constrained A-opt,aopt,gs_sqp_p_only,p-only,30,84,1470.66186276764,1063.4122135821,27.6915897186004,0.0740171,11,0.00219295428277864,1,0.996609522359186
constrained,Constrained A-opt,aopt,gs_sqp_u_only,u-only,30,84,1470.66186276764,1421.26099260366,3.35909099260985,0.0049449,9,0.00210928356036558,1,1
constrained,Constrained D-opt,dopt,gs_sqp_all,all,1,55,19.200889023749,17.4906335280813,8.90716827513748,0.1214286,18,0.00293669861668608,1,1
constrained,Constrained D-opt,dopt,gs_sqp_p_only,p-only,1,55,19.200889023749,18.2005313516027,5.20995497088157,0.0870199,14,0.000864892410272473,1,0.976016687777765
constrained,Constrained D-opt,dopt,gs_sqp_u_only,u-only,1,55,19.200889023749,18.494948752961,3.67660200480749,0.0032399,7,0.00209515544165022,1,1
constrained,Constrained D-opt,dopt,gs_sqp_all,all,2,56,19.42197055162,17.5061868340074,9.86400279271772,0.0894033,13,0.0029183126701607,1,1
constrained,Constrained D-opt,dopt,gs_sqp_p_only,p-only,2,56,19.42197055162,18.3435240810914,5.55271396206838,0.0564155,9,0.000703877168291223,1,0.979971851493224
constrained,Constrained D-opt,dopt,gs_sqp_u_only,u-only,2,56,19.42197055162,18.3740828489621,5.39537272941933,0.0029378,6,0.00217945000921406,1,1
constrained,Constrained D-opt,dopt,gs_sqp_all,all,3,57,18.6492313261831,17.4865933698382,6.23424062906298,0.1045904,15,0.00293813029194109,1,1
constrained,Constrained D-opt,dopt,gs_sqp_p_only,p-only,3,57,18.6492313261831,17.6990031789264,5.09526709512465,0.1253303,19,0.00179913092650951,1,0.993214716905084
constrained,Constrained D-opt,dopt,gs_sqp_u_only,u-only,3,57,18.6492313261831,18.4433575558257,1.10392630536097,0.0023244,5,0.00213619888657319,1,1
constrained,Constrained D-opt,dopt,gs_sqp_all,all,4,58,18.5194104306922,17.4948977475822,5.53210204473922,0.2022707,30,0.00292868182577137,1,1
constrained,Constrained D-opt,dopt,gs_sqp_p_only,p-only,4,58,18.5194104306922,17.6295752282658,4.80487867449421,0.0814134,13,0.00184978457343119,1,0.988161232349802
constrained,Constrained D-opt,dopt,gs_sqp_u_only,u-only,4,58,18.5194104306922,18.3363957017355,0.988231939896908,0.0041123,9,0.00220959798329781,1,1
constrained,Constrained D-opt,dopt,gs_sqp_all,all,5,59,19.4742102616072,17.5210992506344,10.0292180516472,0.0811776,12,0.00290151347693213,1,1
constrained,Constrained D-opt,dopt,gs_sqp_p_only,p-only,5,59,19.4742102616072,18.4507260342403,5.25558784473411,0.6545635,100,0.000625225717375696,1,0.995736013931134
constrained,Constrained D-opt,dopt,gs_sqp_u_only,u-only,5,59,19.4742102616072,18.5944176967137,4.51773167216956,0.0019736,4,0.00203227734427714,1,1
constrained,Constrained D-opt,dopt,gs_sqp_all,all,6,60,19.0430519798138,17.4811801041447,8.20179390007827,0.1770348,26,0.00294386340161285,1,1
constrained,Constrained D-opt,dopt,gs_sqp_p_only,p-only,6,60,19.0430519798138,17.8064367710837,6.49378686799238,0.0772712,12,0.0013272200735271,1,0.995403624490227
constrained,Constrained D-opt,dopt,gs_sqp_u_only,u-only,6,60,19.0430519798138,18.717888252053,1.70751898438061,0.0018499,4,0.00194943641570913,1,1
constrained,Constrained D-opt,dopt,gs_sqp_all,all,7,61,18.6546434966103,17.5227514129411,6.06761573264494,0.2433185,36,0.00290413536207636,1,1
constrained,Constrained D-opt,dopt,gs_sqp_p_only,p-only,7,61,18.6546434966103,17.9403670381102,3.82894724645826,0.071428,11,0.00173168356298456,1,0.98945024273346
constrained,Constrained D-opt,dopt,gs_sqp_u_only,u-only,7,61,18.6546434966103,18.3505180721656,1.6302934146126,0.0023113,5,0.00219873764049019,1,1
constrained,Constrained D-opt,dopt,gs_sqp_all,all,8,62,19.0879594275372,17.5201538653845,8.21358389881589,0.1275007,19,0.00290854574696693,1,1
constrained,Constrained D-opt,dopt,gs_sqp_p_only,p-only,8,62,19.0879594275372,17.7661005753229,6.92509252878677,0.0830781,13,0.00159784725860075,1,0.99030940522747
constrained,Constrained D-opt,dopt,gs_sqp_u_only,u-only,8,62,19.0879594275372,18.688931038974,2.09047169278617,0.0035392,6,0.00196629101133682,1,1
constrained,Constrained D-opt,dopt,gs_sqp_all,all,9,63,18.9664968607132,17.46320498785,7.92603865596848,0.1042085,15,0.00294967594498517,1,1
constrained,Constrained D-opt,dopt,gs_sqp_p_only,p-only,9,63,18.9664968607132,17.8032090653055,6.13338247938305,0.1622081,24,0.00132341265214296,1,0.981369267452704
constrained,Constrained D-opt,dopt,gs_sqp_u_only,u-only,9,63,18.9664968607132,18.6027428062777,1.91787685995374,0.004532,10,0.0020190933808964,1,1
constrained,Constrained D-opt,dopt,gs_sqp_all,all,10,64,19.0075732622893,17.5024929029912,7.9183193905353,0.1232285,18,0.00290008833584648,1,1
constrained,Constrained D-opt,dopt,gs_sqp_p_only,p-only,10,64,19.0075732622893,17.9909495950939,5.34851899906831,0.4447394,70,0.0013111133645473,1,0.9738416478561
constrained,Constrained D-opt,dopt,gs_sqp_u_only,u-only,10,64,19.0075732622893,18.4348483416561,3.01314067151036,0.010224,22,0.00213342058572067,1,1
constrained,Constrained D-opt,dopt,gs_sqp_all,all,11,65,18.8427220809341,17.4771363508899,7.2472847828393,0.1164157,17,0.00294266763820067,1,1
constrained,Constrained D-opt,dopt,gs_sqp_p_only,p-only,11,65,18.8427220809341,17.9972093255955,4.48721130475209,0.0845555,13,0.00105492791468919,1,0.992647975335359
constrained,Constrained D-opt,dopt,gs_sqp_u_only,u-only,11,65,18.8427220809341,18.3396860438108,2.66965693684098,0.0043885,8,0.00219709159629354,1,1
constrained,Constrained D-opt,dopt,gs_sqp_all,all,12,66,18.7629442296669,17.4829700088074,6.82181967388494,0.1371287,20,0.00294199899711995,1,1
constrained,Constrained D-opt,dopt,gs_sqp_p_only,p-only,12,66,18.7629442296669,17.9130731660624,4.52951867895399,0.1044202,16,0.00142901831621208,1,0.985632371741431
constrained,Constrained D-opt,dopt,gs_sqp_u_only,u-only,12,66,18.7629442296669,18.288927400069,2.52634567259632,0.0020453,4,0.00225007001344145,1,1
constrained,Constrained D-opt,dopt,gs_sqp_all,all,13,67,19.4505692357995,17.5083199310253,9.98556536432591,0.1022016,15,0.00291963692537699,1,1
constrained,Constrained D-opt,dopt,gs_sqp_p_only,p-only,13,67,19.4505692357995,18.2841330273233,5.99692581916528,0.1005326,16,0.0008139993091277,1,0.97976720703638
constrained,Constrained D-opt,dopt,gs_sqp_u_only,u-only,13,67,19.4505692357995,18.5741732515424,4.50576008153069,0.002773,6,0.00204630721353949,1,1
constrained,Constrained D-opt,dopt,gs_sqp_all,all,14,68,18.5190599438408,17.499123012866,5.50749840471218,0.134455,20,0.0029267862647214,1,1
constrained,Constrained D-opt,dopt,gs_sqp_p_only,p-only,14,68,18.5190599438408,17.6954451152546,4.44739004616751,0.075525,12,0.00206558604094054,1,0.996301551224001
constrained,Constrained D-opt,dopt,gs_sqp_u_only,u-only,14,68,18.5190599438408,18.3775793929478,0.763972638579052,0.0026228,4,0.00217676847709217,1,1
constrained,Constrained D-opt,dopt,gs_sqp_all,all,15,69,19.6795167873871,17.4831442219338,11.1607037366943,0.1187709,18,0.00293432670052247,1,1
constrained,Constrained D-opt,dopt,gs_sqp_p_only,p-only,15,69,19.6795167873871,18.3405574859237,6.8038220446631,0.0828192,13,0.000729088738998294,1,0.989497939906655
constrained,Constrained D-opt,dopt,gs_sqp_u_only,u-only,15,69,19.6795167873871,18.5893167219012,5.53977049977497,0.0087811,19,0.00201813855906578,1,1
constrained,Constrained D-opt,dopt,gs_sqp_all,all,16,70,18.6692028126576,17.4988241309983,6.26903405251868,0.112693,17,0.00291901643050353,1,1
constrained,Constrained D-opt,dopt,gs_sqp_p_only,p-only,16,70,18.6692028126576,17.7111865737281,5.13153265590974,0.080326,13,0.00174179957105263,1,0.993456533288544
constrained,Constrained D-opt,dopt,gs_sqp_u_only,u-only,16,70,18.6692028126576,18.4269780600849,1.29745632421149,0.0033907,7,0.00213838259667465,1,1
constrained,Constrained D-opt,dopt,gs_sqp_all,all,17,71,19.212552664945,17.5199738075473,8.80975519971371,0.1267507,19,0.00290714945533343,1,1
constrained,Constrained D-opt,dopt,gs_sqp_p_only,p-only,17,71,19.212552664945,18.1040756746155,5.76954561770467,0.1842236,29,0.00125293870840445,1,0.981103654027534
constrained,Constrained D-opt,dopt,gs_sqp_u_only,u-only,17,71,19.212552664945,18.634216888092,3.01019748358735,0.0027952,6,0.00200587212266225,1,1
constrained,Constrained D-opt,dopt,gs_sqp_all,all,18,72,18.7940250516128,17.4962813805371,6.90508641715578,0.1274839,19,0.00292573439941246,1,1
constrained,Constrained D-opt,dopt,gs_sqp_p_only,p-only,18,72,18.7940250516128,17.6446755708788,6.11550467543602,0.0813246,13,0.00190280924611187,1,0.979825477717458
constrained,Constrained D-opt,dopt,gs_sqp_u_only,u-only,18,72,18.7940250516128,18.5237752715236,1.43795583621411,0.0022773,5,0.00207941714201344,1,1
constrained,Constrained D-opt,dopt,gs_sqp_all,all,19,73,18.9302615517362,17.4960774131898,7.57614539358979,0.1081802,16,0.00292312476155296,1,1
constrained,Constrained D-opt,dopt,gs_sqp_p_only,p-only,19,73,18.9302615517362,17.7776649430709,6.08864597837331,0.0762151,12,0.00147545101839608,1,0.969670919781717
constrained,Constrained D-opt,dopt,gs_sqp_u_only,u-only,19,73,18.9302615517362,18.6098467763136,1.69260617211701,0.0026743,6,0.00202267064486245,1,1
constrained,Constrained D-opt,dopt,gs_sqp_all,all,20,74,18.805006526947,17.5217691820172,6.82391331846118,0.1220409,18,0.0028894269694935,1,1
constrained,Constrained D-opt,dopt,gs_sqp_p_only,p-only,20,74,18.805006526947,17.8188608312433,5.24405931096373,0.0973281,14,0.00136886050967023,1,0.990868186081735
constrained,Constrained D-opt,dopt,gs_sqp_u_only,u-only,20,74,18.805006526947,18.4489773151343,1.89326821717688,0.0042861,8,0.00213106091874645,1,1
constrained,Constrained D-opt,dopt,gs_sqp_all,all,21,75,19.5850131622483,17.5237655863046,10.5246167509192,0.1578287,23,0.00289759882573854,1,1
constrained,Constrained D-opt,dopt,gs_sqp_p_only,p-only,21,75,19.5850131622483,18.4956639921978,5.56215694636522,0.0649986,10,0.00121518161326621,1,0.963955370671052
